Client ID,Ciudad,Categoría de dispositivo,Marca del dispositivo móvil,Navegador,producto,Dominio del emplazamiento,Sistema operativo,Número de páginas vistas únicas,Sesiones,leadDrakkar (Goal 19 Completions),Transacciones,First billed
497370084.1553970018,Seville,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.appsroxana.comobajarmusicaamicelularguia,Android,15,3,3,1,0
144174133.1555502131,Seville,mobile,BQ,Chrome,playweez,mobileapp::2-de.luckyworks.refereetools,Android,15,2,1,1,1
2092046184.1492804249,Barcelona,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.appmind.radios.es,Android,15,3,3,1,1
371715759.1569282865,Malaga,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.djit.apps.stream,Android,15,2,2,1,1
940136844.1546463523,Valencia,mobile,Apple,Safari,playweez,mobileapp::1-921975005,iOS,15,4,4,1,1
551370495.1553795048,Valencia,mobile,Orange,Chrome,cocinatop,mobileapp::2-com.moniapps.recetasesp,Android,15,3,3,1,1
868593227.1560458655,Madrid,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.isvazcan.Chicotaz,Android,15,3,3,1,1
136358815.1555698510,Alcala de Henares,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.dywx.larkplayer,Android,15,2,2,1,1
686727583.1556898180,Seville,mobile,Huawei,Android Webview,trendly,espanadiario.es,Android,15,3,3,1,1
274663460.1543368911,Seville,mobile,Huawei,Chrome,playweez,downloadinstagramvideos.net,Android,15,3,3,1,1
287424578.1561295893,Seville,mobile,Alcatel,Chrome,playweez,longnanke.cn,Android,15,2,2,1,0
507200966.1553812405,Seville,mobile,Samsung,Android Webview,playweez,h5games.top,Android,15,5,5,1,1
557929364.1553969231,Barcelona,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.radiofmapp.radioespanna,Android,15,3,3,1,1
251932474.1554030076,Seville,mobile,Apple,Safari,cocinatop,restaurantes.info,iOS,15,2,2,1,1
815470378.1567403160,Madrid,mobile,Samsung,Chrome,playup,mobileapp::2-fm.stations.Spain,Android,15,3,3,1,1
574202164.1567578359,Madrid,mobile,Wiko,Chrome,playup,youtube.com,Android,15,2,2,1,1
719209728.1553807346,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.pdf.viewer.pdftool.reader.document,Android,15,2,1,1,1
295292200.1557676294,Seville,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-salah.wudu.namaz.step.by.step.arabic,Android,15,2,1,1,1
663223421.1555444352,Barcelona,mobile,Motorola,Chrome,clicnscores,elcomercio.pe,Android,15,2,2,1,1
336919414.1552840605,Madrid,mobile,(not set),Chrome,clicnscores,youtube.com,Android,15,4,4,1,0
915517036.1570449582,Madrid,mobile,Motorola,Chrome,unlimitedvideos,youtube.com,Android,15,3,3,1,0
388164485.1566122614,Madrid,mobile,Apple,Safari (in-app),trendly,lacoctelera.top,iOS,15,2,2,1,1
203465095.1553708533,Zaragoza,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,15,3,3,1,1
835063158.1555837873,Zaragoza,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.bestringtonesapps.bestringtonesfree,Android,15,1,1,1,1
435237136.1565113999,Valladolid,mobile,Huawei,Chrome,playweez,strawgame.com,Android,15,2,2,1,1
253450662.1553951406,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.bestringtonesapps.freeringtonesforandroid,Android,15,3,3,1,1
322749201.1555269120,Seville,mobile,Samsung,Chrome,trendly,mobileapp::2-com.cyberlink.youperfect,Android,15,3,3,1,1
350291936.1553800337,Madrid,mobile,BQ,Chrome,playweez,mobileapp::2-com.touchtao.soccerkinggoogle,Android,15,5,5,1,1
847578068.1553696150,Barcelona,mobile,Huawei,Chrome,taromancia,accuweather.com,Android,15,1,1,1,1
339990208.1565295275,Seville,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,15,3,3,1,1
515575330.1569028150,Madrid,mobile,Huawei,Chrome,playup,youtube.com,Android,15,2,2,1,1
845442372.1508341453,Barcelona,mobile,LG,Chrome,clicnscores,youtube.com,Android,15,3,3,2,2
140892643.1547925738,Seville,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.bitsmedia.android.muslimpro,Android,15,3,3,1,0
396940306.1571776709,Valencia,mobile,Nokia,Android Webview,clicnscores,futbol-vivohd.com,Android,15,2,2,1,1
790448985.1551428861,Valladolid,mobile,Huawei,Chrome,trendly,cotilleo.es,Android,15,3,3,1,1
993470292.1553779284,Valencia,mobile,Samsung,Chrome,unlimitedvideos,tonosdellamada.mobi,Android,15,2,1,1,1
930724361.1544109529,Valencia,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.th.ringtone.maker,Android,15,2,2,1,1
527113167.1561303567,Zaragoza,mobile,Samsung,Samsung Internet,trendly,accuweather.com,Android,15,3,3,1,1
223033160.1567283287,Madrid,mobile,Samsung,Chrome,playup,youtube.com,Android,15,2,2,1,0
667064422.1567894221,Valladolid,mobile,Huawei,Android Webview,clicnscores,espanadiario.es,Android,15,2,2,1,1
770254363.1568064840,Malaga,mobile,Nokia,Chrome,cocinatop,youtube.com,Android,15,2,1,1,1
571607467.1572205606,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.atpc,Android,15,3,3,1,1
407057729.1552429180,Madrid,mobile,Oukitel,Android Webview,taromancia,todo-mail.com,Android,15,1,1,1,0
832635630.1561176333,Valladolid,mobile,Huawei,Chrome,playup,youtube.com,Android,15,2,2,1,1
529751399.1550961433,Madrid,mobile,Apple,Safari,canaltv,histocast.com,iOS,15,3,3,1,1
907382531.1553146815,Madrid,mobile,Xiaomi,Chrome,musiqradio,mobileapp::2-tube.tubemp4converter,Android,15,1,1,1,1
152939292.1551284081,Seville,mobile,Samsung,Samsung Internet,musiqradio,mobileapp::2-com.appmind.radios.es,Android,15,3,3,1,1
493746138.1564138317,Valladolid,mobile,Samsung,Chrome,playup,reflexiones-jarecus.com,Android,15,4,3,1,1
732119684.1549663833,Valencia,mobile,Samsung,Chrome,taromancia,mobileapp::2-com.addswhilessuffers.binds,Android,15,2,2,1,1
420308621.1552675362,Zaragoza,mobile,Neffos,Chrome,musiqradio,telecinco.es,Android,15,2,2,1,1
488845354.1555321937,Barcelona,mobile,Samsung,Chrome,trendly,anonymous.google,Android,15,3,3,1,1
756808722.1562915607,Barcelona,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.mobilo.thumbnaildownloader,Android,15,2,1,1,1
286783559.1550412611,Valencia,mobile,Meizu,Chrome,unlimitedvideos,mobileapp::2-com.luckyon.box,Android,15,2,2,1,1
389731311.1572374288,Madrid,mobile,Huawei,Chrome,playweez,malavida.com,Android,15,2,2,1,0
163647162.1553931730,Madrid,mobile,Oukitel,Chrome,playweez,testdenacionalidad.net,Android,15,2,2,1,1
872475912.1562230372,Seville,mobile,BQ,Chrome,playweez,youtube.com,Android,15,4,2,1,0
628135816.1562775959,Valencia,mobile,LG,Chrome,playup,youtube.com,Android,15,2,2,1,1
707144430.1522438741,Valencia,mobile,Sony,Chrome,playup,youtube.com,Android,15,4,4,1,1
444267831.1561712136,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.appmind.radios.co,Android,15,3,3,1,1
733344957.1527921042,Madrid,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.appmind.radios.co,Android,15,3,3,1,1
981071495.1560590817,Madrid,mobile,Huawei,Chrome,playweez,mobileapp::2-com.mindy.grap1,Android,15,2,2,1,1
302087193.1564864142,Alcala de Henares,mobile,Xiaomi,Chrome,playweez,friendshipbond.com,Android,15,3,2,1,1
607907642.1564747564,Seville,mobile,Samsung,Chrome,playup,mobileapp::2-com.musixmatch.android.lyrify,Android,15,3,3,1,1
579943490.1566549292,Barcelona,mobile,Motorola,Chrome,clicnscores,youtube.com,Android,15,3,3,1,1
478599247.1552039799,Madrid,mobile,HTC,Android Webview,taromancia,opossumsauce.com,Android,15,1,1,1,1
733149472.1571839728,Valencia,mobile,Samsung,Samsung Internet,playup,mobileapp::2-com.wave.keyboard.theme.diamondanimatedkeyboard,Android,15,2,2,1,1
570571437.1567959045,Valladolid,mobile,Samsung,Samsung Internet,playup,ivoox.com,Android,15,3,3,1,1
734433306.1545753244,Barcelona,mobile,Huawei,Chrome,playweez,youtube.com,Android,15,3,3,1,0
693492371.1561803994,Valladolid,mobile,Samsung,Chrome,unlimitedvideos,lavozdegalicia.es,Android,15,5,5,1,1
659778484.1550411334,Alcala de Henares,mobile,Samsung,Chrome,musiqradio,youtube.com,Android,15,3,3,1,1
943876150.1564841169,Alcala de Henares,mobile,Motorola,Chrome,playup,youtube.com,Android,15,4,4,1,1
407950164.1554024223,Valladolid,mobile,LG,Chrome,musiqradio,youtube.com,Android,15,3,3,1,0
379875941.1550610591,Alcala de Henares,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,14,2,1,1,0
524766138.1546718429,Valencia,mobile,(not set),Android Webview,playweez,mobileapp::2-com.saudi_apps.Damj_tarbibsowar_wata3dil,Android,14,4,4,1,0
223457185.1571950574,Barcelona,mobile,Samsung,Samsung Internet,cocinatop,curadas.com,Android,14,2,1,1,1
787425751.1550229004,Seville,mobile,Huawei,Chrome,ponelvideo,youtube.com,Android,14,3,3,1,1
725295571.1553262697,Zaragoza,mobile,Huawei,Chrome,playup,mobileapp::2-com.streema.simpleradio,Android,14,3,3,1,1
328699736.1565727629,Seville,mobile,Huawei,Chrome,playup,youtube.com,Android,14,3,3,1,1
113990399.1554026075,Barcelona,mobile,Apple,Safari,playweez,mobileapp::1-747941753,iOS,14,3,3,1,1
759319638.1556887148,Seville,mobile,Samsung,Chrome,cocinatop,diariocordoba.com,Android,14,1,1,1,1
627087859.1567691991,Valencia,mobile,Huawei,Chrome,playweez,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Android,14,2,2,1,1
288831566.1567733303,Malaga,mobile,LG,Chrome,trendly,mobileapp::2-com.link.messages.sms,Android,14,3,3,1,1
739976325.1518214674,Valencia,mobile,Huawei,Chrome,musiqradio,mobileapp::2-com.E.L.I.lab.dev3939.andapps052,Android,14,1,1,1,1
934728761.1522258466,Zaragoza,mobile,Huawei,Chrome,musiqradio,mobileapp::2-com.vialsoft.radarbot_free,Android,14,2,2,1,0
894423162.1512568110,Seville,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.radiofmapp.radioespanna,Android,14,3,3,1,1
293352889.1554491614,Madrid,mobile,LeTV,Android Webview,unlimitedvideos,mobileapp::2-com.music.mp3player.musicplayer,Android,14,2,1,1,1
1523653624598.13156708446331322,(not set),mobile,Wiko,Chrome,unlimitedvideos,mobileapp::2-com.themausoft.wpsapp,Android,14,4,4,1,0
362610438.1554235052,Valladolid,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.radio.fmradio,Android,14,3,2,1,1
367930222.1554836610,Valencia,mobile,(not set),Android Webview,unlimitedvideos,mobileapp::2-com.sky.free.music,Android,14,3,3,1,1
818447430.1565598920,Madrid,mobile,LeEco,Chrome,playweez,mobileapp::2-com.bongolight.pixelcoloring,Android,14,3,2,1,1
515952141.1554567843,Valencia,mobile,Sony,Chrome,taromancia,youtube.com,Android,14,1,1,1,0
158789146.1565390943,Zaragoza,mobile,Apple,Safari,unlimitedvideos,mobileapp::1-1034709839,iOS,14,1,1,1,1
779124123.1551992011,Barcelona,mobile,Huawei,Chrome,playweez,mobileapp::2-com.lolsurprisedollshdwallpaper,Android,14,3,3,1,1
369945172.1554398454,Madrid,mobile,Alcatel,Chrome,clicnscores,mobileapp::2-es.eltiempo.weatherapp,Android,14,2,2,1,1
637280465.1508086970,Valencia,mobile,Samsung,Chrome,musiqradio,touch-here.site,Android,14,2,2,1,1
109480450.1556213429,Madrid,mobile,Motorola,Chrome,unlimitedvideos,mobileapp::2-com.avast.android.mobilesecurity,Android,14,1,1,1,1
406585030.1555764144,Barcelona,mobile,Huawei,Chrome,playweez,mobileapp::2-com.skgames.trafficrider,Android,14,3,3,1,1
1523391703221.17072600848041475,Madrid,mobile,Huawei,Android Webview,unlimitedvideos,mobileapp::2-com.newbattery.chargerhelper,Android,14,1,1,1,1
784555338.1565458885,Seville,mobile,Apple,Safari,playweez,buscarloteria.com,iOS,14,2,1,1,1
776041682.1557516174,Valladolid,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.studiosol.palcomp3,Android,14,3,3,1,1
229438656.1561747448,Valencia,mobile,Huawei,Chrome,trendly,youtube.com,Android,14,2,1,1,1
1487362651827.2476868166805084,Alcala de Henares,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-golddev.team.music.player,Android,14,2,2,1,0
112478066.1541271131,Valencia,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.capturerecorder.receditor.screenrecorder,Android,14,2,2,1,1
617495152.1557765226,Madrid,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.sky.free.music,Android,14,2,1,1,1
166597304.1568115414,(not set),mobile,(not set),Chrome,playweez,freshyapps.com,Android,14,1,1,1,1
437195715.1564875398,Valencia,mobile,Huawei,Chrome,trendly,horoscoponegro.com,Android,14,3,3,1,1
695149309.1561467994,Madrid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-hr.palamida,Android,14,2,2,1,0
347379268.1570349919,Barcelona,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.mdigital.bajarmusicagratisyrapidoamicelularguia,Android,14,2,1,1,1
470921594.1572180077,Madrid,mobile,Samsung,Chrome,playweez,gamenotover.co,Android,14,2,2,1,1
992191923.1539965804,Madrid,mobile,Huawei,Chrome,ponelvideo,lavanguardia.com,Android,14,2,2,1,1
198710045.1543221975,Valladolid,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,14,2,2,1,1
218113489.1548971422,Valencia,mobile,Apple,Safari,clicnscores,mobileapp::1-550928207,iOS,14,2,2,1,1
669853799.1552575481,Zaragoza,mobile,LG,Chrome,playweez,mobileapp::2-com.alcamasoft.memorymatch,Android,14,3,3,1,1
718045810.1566209856,Valencia,mobile,Samsung,Samsung Internet,playweez,mobileapp::2-com.redampkar.mapmodsescapegrandma,Android,14,3,3,1,1
545507447.1538305713,Malaga,mobile,Huawei,Chrome,playup,mobileapp::2-moldesbrothers.miradio,Android,14,2,2,1,1
159637008.1572038551,Valladolid,mobile,Huawei,Chrome,playup,youtube.com,Android,14,4,4,1,1
376694043.1568408252,Valencia,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.happyapps.modapk2019,Android,14,2,2,1,1
355904299.1558283607,Seville,mobile,Xiaomi,Chrome,unlimitedvideos,mobileapp::2-com.microapps.screenmirroring,Android,14,3,2,1,1
783174332.1554493247,Seville,mobile,Xiaomi,Chrome,unlimitedvideos,mobileapp::2-com.judiapps.reflexionessobrelavida,Android,14,2,2,1,1
906482771.1561878970,Alcala de Henares,mobile,Xiaomi,Chrome,unlimitedvideos,rockfm.fm,Android,14,2,2,1,1
407224858.1562829933,Madrid,mobile,Huawei,Chrome,playweez,mobileapp::2-blockpuzzle.new1010.jewelgames.puzzlegames,Android,14,2,2,1,0
515663332.1551736200,Seville,mobile,(not set),Chrome,unlimitedvideos,mobileapp::2-net.zedge.android,Android,14,2,1,1,1
238104783.1565678009,Madrid,mobile,Samsung,Chrome,unlimitedvideos,liveonlineradio.net,Android,14,2,1,1,1
230344678.1569476188,Madrid,mobile,Samsung,Chrome,trendly,elespanol.com,Android,14,2,2,1,1
113423609.1538483397,Madrid,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.appmind.radios.ua,Android,14,3,3,1,1
107249422.1550616028,Seville,mobile,(not set),Safari,playweez,popsilla.com,Windows Phone,14,3,2,1,0
390174276.1535229199,Valladolid,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,14,3,2,1,1
480602249.1560084048,Madrid,mobile,Wiko,Chrome,unlimitedvideos,mobileapp::2-com.themausoft.wpsapp,Android,14,3,3,1,0
808963119.1569784927,Barcelona,mobile,Samsung,Chrome,clicnscores,tycsports.com,Android,14,2,2,1,0
534681368.1556480448,Barcelona,mobile,Huawei,Chrome,playweez,youtube.com,Android,14,2,2,1,1
792902770.1530544599,Barcelona,mobile,Huawei,Chrome,musiqradio,mobileapp::2-com.appsdaf.radiosdeespana,Android,14,1,1,1,1
370241671.1553446034,Barcelona,mobile,Huawei,Chrome,musiqradio,mobileapp::2-com.sky.free.music,Android,14,3,3,1,1
292211375.1548613244,Madrid,mobile,LG,Chrome,playup,mobileapp::2-com.bitsmedia.android.muslimpro,Android,14,3,3,1,1
987021681.1558975004,Barcelona,mobile,Huawei,Chrome,playup,mobileapp::2-com.cool.volume.sound.booster,Android,14,3,3,1,1
664446634.1547639600,Valencia,mobile,Samsung,Samsung Internet,ponelvideo,cotilleo.es,Android,14,3,3,1,1
620134311.1555703624,Madrid,mobile,Huawei,Chrome,cocinatop,xataka.com,Android,14,1,1,1,1
556335493.1550439569,Madrid,mobile,Wiko,Chrome,playup,youtube.com,Android,14,2,2,1,0
468389928.1551301324,Valladolid,mobile,Samsung,Chrome,musiqradio,mobileapp::2-com.fantasia.descargarmusicamp3gratisyrapidotutorial,Android,14,1,1,1,0
318264124.1550151024,(not set),mobile,Samsung,Android Browser,musiqradio,touch-here.site,Android,14,3,2,1,1
944343584.1550472811,Valencia,mobile,LG,Chrome,taromancia,youtube.com,Android,14,1,1,1,1
480047158.1549232416,Valencia,mobile,Xiaomi,Chrome,trendly,youtube.com,Android,14,2,2,1,1
652442036.1572054541,Seville,mobile,Huawei,Android Webview,unlimitedvideos,cursisnovios.com,Android,14,3,3,1,1
667013912.1554045905,Seville,mobile,BQ,Chrome,unlimitedvideos,mobileapp::2-com.app.studio.voicerecord,Android,14,3,3,1,1
228799199.1547913919,Madrid,mobile,Huawei,Chrome,clicnscores,autobild.es,Android,14,2,2,1,1
310284043.1520284221,Valencia,mobile,Alcatel,Chrome,playup,youtube.com,Android,14,4,4,1,0
680104772.1567331348,Zaragoza,mobile,Apple,Safari,cocinatop,horariodeapertura24.es,iOS,14,3,2,1,1
456052920.1557181690,Madrid,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-lior.hai.soundanalyzertest,Android,14,2,1,1,1
896349160.1548325325,Valencia,mobile,Apple,Safari,unlimitedvideos,mobileapp::1-286225933,iOS,14,2,2,1,1
627672200.1569497063,Barcelona,mobile,Samsung,Samsung Internet,trendly,tiempo.com,Android,14,2,2,1,1
992221121.1568743304,Valladolid,mobile,Huawei,Chrome,playweez,mobileapp::2-com.themausoft.wpsapp,Android,14,2,2,1,0
550498203.1553863906,Madrid,mobile,Alcatel,Chrome,unlimitedvideos,mobileapp::2-com.tubemote.app,Android,14,2,2,1,0
567866052.1567935852,Madrid,mobile,(not set),Android Webview,trendly,tuhoroscopodehoy.com,Android,14,3,3,1,0
614912289.1553879614,Seville,mobile,Samsung,Android Webview,taromancia,tuhoroscopodehoy.com,Android,14,1,1,1,0
853213831.1555704512,Valladolid,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,14,3,3,1,1
485673486.1559573047,Madrid,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.admousic.freemusictest.downloadccmusicmp3,Android,14,2,1,1,1
396666016.1555480253,Zaragoza,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,14,4,4,1,1
541468143.1529431007,Barcelona,mobile,Orange,Chrome,clicnscores,youtube.com,Android,14,3,3,1,0
546100127.1559987801,Seville,mobile,Samsung,Chrome,trendly,mobifriends.com,Android,14,2,2,1,0
483174391.1555844320,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.nobexinc.wls_2916491176.rc,Android,14,2,2,1,1
726989446.1561123052,Valencia,mobile,Xiaomi,Chrome,playweez,youtube.com,Android,14,2,2,1,1
871706995.1538153461,Barcelona,mobile,LG,Chrome,playweez,femo.com,Android,14,3,3,1,1
992955820.1555027218,Valencia,mobile,Xiaomi,Chrome,trendly,mobileapp::2-com.ksmobile.launcher,Android,14,3,2,1,1
340046031.1551895414,Valencia,mobile,LG,Chrome,playup,youtube.com,Android,14,2,2,1,1
999138315.1566835410,Barcelona,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,14,2,2,1,0
489739890.1566472258,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-ru.appache.findphonebywhistle,Android,14,2,1,1,1
219451933.1567815791,Valencia,mobile,Huawei,Android Webview,playweez,tiraeltarot.com,Android,14,3,1,1,1
131227687.1571945905,Valencia,mobile,Xiaomi,Chrome,unlimitedvideos,ofertassupermercados.es,Android,14,2,1,1,1
955978660.1550581739,Zaragoza,mobile,Huawei,Chrome,playweez,uptodown.com,Android,14,3,3,1,1
635148340.1571588129,Barcelona,mobile,Samsung,Chrome,playweez,aptoide.com,Android,14,2,2,1,1
717905823.1514035920,Valladolid,mobile,Lenovo,Chrome,clicnscores,youtube.com,Android,14,3,3,1,1
885751839.1555373837,Madrid,mobile,Samsung,Android Webview,trendly,elespanol.com,Android,14,4,4,1,1
575646588.1555429876,Barcelona,tablet,(not set),Chrome,playweez,minijuegos.com,Android,14,2,2,1,0
865056546.1565237081,Madrid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.bestringtonesapps.newringtones,Android,14,1,1,1,1
570054506.1557625835,Zaragoza,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.jvdev.cantojilguero,Android,14,1,1,1,1
167169710.1555856372,Madrid,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,14,2,1,1,1
701939937.1567458044,Zaragoza,mobile,BQ,Chrome,playup,youtube.com,Android,14,3,3,1,1
372783037.1526236231,Alcala de Henares,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-es.eltiempo.weatherapp,Android,14,3,2,1,1
448654453.1572029545,Madrid,mobile,Samsung,Chrome,clicnscores,kora.com,Android,14,2,2,1,0
644260447.1564944807,Madrid,mobile,Samsung,Samsung Internet,playup,mobileapp::2-com.greenlionsoft.free.madrid,Android,14,2,2,1,1
799650662.1498063090,Zaragoza,mobile,Huawei,Android Webview,playup,mobileapp::2-com.bitsmedia.android.muslimpro,Android,14,2,2,1,0
703526157.1572102891,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.glowmusic.freetubeplayer,Android,14,2,1,1,1
